r,q,sigma,S,err_price
0.039076202544344865,0.07080392172175308,0.041683997942544515,51.64636279446169,[1.3858116]
0.09602641195016776,0.009079350398567066,0.17281661065277332,51.87866409141385,[-0.03484277]
0.08834646552185982,0.08468417761533426,0.29427489254668077,65.86283171193156,[0.00545191]
0.08015171578227176,0.006764186136124984,0.22855597460617322,81.58280241962504,[0.11465418]
0.09971353677713837,0.09777412921273239,0.4155395984151004,95.10588432388994,[-0.09855521]
0.05025998963131021,0.05515948504838977,0.27951276767100075,68.20855383651998,[0.02408494]
0.020128193796714357,0.07061384693927251,0.4230812500035851,145.95108930694835,[-429.11246]
0.07608453487966739,0.05548347357241062,0.042788526425780016,58.553468129012856,[0.01529413]
0.01525773263281387,0.07061830349266728,0.13908153877185658,92.32516877942615,[4.9617816e+24]
0.015242061474184665,0.02368210153205589,0.185427313708953,111.3431548343788,[218.27702]
0.09777073190895147,0.012718674542533582,0.14663791629359363,149.6604771198343,[26.53102]
0.08831293534666797,0.09555219019503375,0.26457235161806736,73.57718336900199,[-0.00833782]
0.020146370949857606,0.08038763880498134,0.46570751043630143,111.68999775150803,[29.269403]
0.06864102624377016,0.08836965141073494,0.1286793463617989,108.14751842792757,[58.26934]
0.05666544518691761,0.09228900617161986,0.16188167545649074,63.800258655876675,[0.71155137]
0.01037738710907672,0.028310609117256372,0.03249297375647575,80.63448907148921,[inf]
0.057850529008344746,0.044594929277880536,0.32262133454161146,102.40662881344397,[0.18289526]
0.07568297787825466,0.045256812517114324,0.386876538868401,97.38691697783355,[0.06145268]
0.07262129746825056,0.07749964549109706,0.42717086715890024,66.10842600216007,[-0.04121903]
0.0723303508772563,0.001098044027560019,0.19996517534010744,106.56084540571172,[-0.17927201]
0.002950849020542945,0.003839080535109174,0.11963469838560176,85.51354364460119,[41.781506]
0.07004471816280891,0.019060012452771738,0.1981178685492222,140.5325101313905,[1.3582561]
0.032263955339624575,0.0765675646109618,0.2927948429664361,55.33010217851481,[-0.8437396]
0.09727510194643019,0.011029362498230012,0.1708673169811163,145.19059159905055,[8.794253]
0.024325414220739274,0.09493265061054369,0.33025203141798215,69.22327196864717,[-158.54213]
0.014124913932576545,0.09820499721840055,0.2241533121756894,123.04973148993376,[7.795808e+19]
0.013275319851546242,0.050678117045317786,0.04727823022834521,99.61381990371372,[-inf]
0.0009823190306610609,0.004178778226464486,0.4570293036222134,138.95819112284482,[142479.33]
0.07725713841805681,0.052954197769653925,0.08317590792389562,123.8206860915051,[7.901526]
0.021409895592325992,0.005801608036285488,0.15784038077449158,108.5526333667859,[-0.6016336]
0.058182728984183946,0.08312495028531044,0.195974691794574,64.9622738836947,[0.04306141]
0.0039740801346274,0.0198013488173743,0.46710911522146886,53.72191140104322,[149.00603]
0.0638262019261747,0.043646401780033955,0.09352442147067047,117.36933743788347,[1.5944588]
0.059482388969283956,0.006684591565806009,0.33195548441845374,57.64002336096014,[0.02544569]
0.02237375658463352,0.056963130089047256,0.3581609039150562,107.83165626977333,[25.95924]
0.08976681706338913,0.07003775126869206,0.48501166865035283,77.43282430504073,[-0.04644698]
0.09848298418897139,0.0194559416302169,0.09632317091311915,68.9780306202286,[-0.02508974]
0.011805619653116418,0.06255413817104742,0.00226406267465723,130.75714190297947,[-inf]
0.05990403645023467,0.030286708607409007,0.44543078115890317,134.28253374360224,[-0.10508572]
0.06317201622209832,0.007565070652299378,0.48241826635381485,111.86351410071623,[-0.04775414]
0.0893982805096909,0.01629846104349436,0.013585463893652117,79.920871572083,[0.03774865]
0.07837014145265062,0.0823371097802571,0.44472268033667395,85.25664448777269,[0.00785492]
0.0818109421749651,0.015502080009570719,0.2747863848519878,55.06420796979682,[-0.01453202]
0.07200092019711091,0.03620096042093159,0.05393979346713601,116.49415914488057,[96.71736]
0.04260046393382785,0.031927950137833054,0.18249471525450417,126.49501817329514,[0.7543611]
0.04079173362763399,0.0880751715284717,0.07634452028748112,88.69828259758974,[-9.126458e+15]
0.08691194927537582,0.05971806701265639,0.36243704280738054,134.0513475361857,[-0.01223547]
0.052509283014593136,0.012325240249941471,0.16161578284649952,76.50362325271502,[-0.04056014]
0.015531825505435604,0.06054035416997009,0.10686607793281666,136.17310473093795,[-inf]
0.045508847065902074,0.08025280225021715,0.42317661706169885,116.02197691937965,[1.0693561]
0.08189385422102168,0.07894837855239514,0.2896365500911933,82.7252556030131,[0.0304658]
0.04122668486762391,0.03035711163680055,0.241969538880541,90.27242632716936,[0.11033846]
0.03325105537973342,0.011181067038989956,0.20670822620227303,63.97221080700773,[0.06518232]
0.03638836972108672,0.010759329522482953,0.1916184489477168,103.769214190539,[-0.20838949]
0.00745157790371539,0.025685348728515647,0.21327303310243406,77.26386736211913,[-1526813.6]
0.056312738690512704,0.08111398698335537,0.39124557784145264,70.85498586148205,[0.03875606]
0.01986623220841978,0.05580864122298171,0.18336596301663088,54.685253060555894,[362.3493]
0.023163492044969283,0.096449570514647,0.4850382135029412,85.67750214500307,[-26.982908]
0.004177129015567516,0.07998744622693801,0.14032980292603753,55.18232470985947,[inf]
0.024452531959306446,0.015226058521599051,0.45496397190097787,69.49193785061203,[0.16212294]
0.07493386932244818,0.014148801229965036,0.03816837010215235,87.14673084693187,[0.03363592]
0.06101197106678579,0.05313491089100313,0.42069903658869456,93.6387317113412,[-0.01826856]
0.06116596414747388,0.005962037872741266,0.37261757325770484,119.52079310379958,[0.04319568]
0.08119199687401314,0.010421726885540928,0.23099264958264454,115.42397332597086,[0.24454176]
0.0008304725143595815,0.08511911013000023,0.4103590071480471,101.29799108004087,[-2.7565785e+29]
0.03459871173065428,0.07290490214224941,0.444830476006245,99.4464934117176,[1.2525779]
0.08852233178475237,0.014776746350245097,0.165400994030603,121.78439247690788,[0.38109848]
0.03599336123847892,0.05224108548632909,0.32739347602591096,108.92312480775327,[0.6723044]
0.04281950764933249,0.014052037826459075,0.20565735893194675,72.63425088335023,[0.00518808]
0.08125309070001863,0.07900386574989354,0.10772777950610618,108.30755515714256,[0.9132783]
0.06599716391664058,0.04278607264557797,0.04295197366996806,122.57803446771436,[-6838727.]
0.008532788186727813,0.06812390540806411,0.04018124381590321,109.1046513440067,[-inf]
0.027722738925367498,0.0404131605850718,0.49294991731595184,145.02818537195284,[2.0355754]
0.057751557577211815,0.0688741466094444,0.40246290510300337,121.9045370852149,[0.43922222]
0.013021444648608405,0.04577069985137377,0.41678259604372636,124.77634593522843,[46.315205]
0.02377092060280155,0.0862911511131287,0.30641389465049357,78.58463274164289,[-876.4574]
0.005731509365295717,0.07420699676863024,0.21734440264721322,147.4350754973754,[-inf]
0.026470315334372885,0.006860849782009049,0.12384658919090441,90.40141537551237,[-0.01948866]
0.0037068006810233034,0.03880470657907841,0.12166559899701945,149.02543488546655,[-inf]
0.017149121559273894,0.08443565152028082,0.08396597105682302,107.94169087227561,[inf]
0.06591260211157543,0.05349152810097749,0.47322833139350023,93.21027894146658,[-0.07523609]
0.0650801317274696,0.08698982156963922,0.11698558468969605,104.19671834911237,[175.39258]
0.09841831489925075,0.07613339044061831,0.3532402700637872,89.15725192125188,[-0.01571663]
0.0851220948298631,0.08401712679043809,0.21899212119416628,107.0627764340517,[0.1761361]
0.06792185680801537,0.07888400763783034,0.22276880644224856,83.1692565258281,[-0.0038237]
0.01399001237720986,0.07216842213124455,0.37356417349401283,69.26368000507534,[-251.50345]
0.0857243868040826,0.016293784136169154,0.4134893179735246,62.896661380557646,[0.05524324]
0.06421611014312088,0.051973423663143774,0.06690530886338186,121.52912432014288,[-85.93281]
0.07672052847800764,0.08907850423645669,0.24615553857050726,101.79660872214683,[0.28207582]
0.06545350357774699,0.09068291643585986,0.19080982633339555,117.88311444062752,[26.431173]
0.0592758813184524,0.01806689215055427,0.34306220063424736,135.25772561204258,[0.05869849]
0.047078278170219194,0.09506695760686706,0.27522054105085236,138.2978349417684,[493.6719]
0.07588867438570385,0.04120418907045651,0.15332093522623974,89.61758577045003,[0.03181918]
0.03444172273838521,0.004694482230634057,0.010813804166211027,90.03015615421532,[-0.02970691]
0.01879108711052323,0.085007261939749,0.4818465589368801,78.72462824356715,[-0.92082393]
0.07158897918750207,0.03664872003165203,0.4316276401706117,94.30537843504656,[0.01265303]
0.09396715925214864,0.06589043675704104,0.053456228194073974,62.71150760441425,[0.01821914]
0.04102627124184354,0.057477673755852804,0.2607666963765828,136.2652797940167,[13.480919]
0.0005132836900485271,0.012033306200954342,0.1606214836084084,134.99081452524877,[-inf]
0.0003988930343728381,0.053334223111377026,0.00045090809489384265,104.05979341690364,[-inf]
0.04793142880951537,0.013132760974902692,0.29225264538087503,112.01356906993448,[-0.00540196]
0.045272153360460025,0.07977385598370727,0.030026351988009126,82.66691344100875,[-1.1909565e+32]
0.04802200408183152,0.032935058538527816,0.060474548722994015,61.46356635821212,[-0.00780508]
0.07738573841342412,0.026708513926986744,0.33171554803603304,134.66656687751333,[-0.0398998]
0.029182422005336963,0.01867531711706535,0.2866523737506481,130.09014216724626,[0.10291053]
0.035192903689362974,0.08378589320032542,0.490143999373472,115.39239101965453,[3.0609257]
0.08940159536300799,0.009173352816623648,0.18946334170120788,136.58369185220874,[1.9962682]
0.07297843407317144,0.009791048602358677,0.11599417076980062,83.16733265947563,[-0.01281821]
0.06265752270866684,0.07474872140008014,0.24128752168349965,52.70819942858026,[0.00372331]
0.08725367841163385,0.09313160302649948,0.18051389052502126,130.99009625530303,[2.716593]
0.052202843796946674,0.047653658520758035,0.46709922588767183,50.80869915856241,[0.00873943]
0.0417956324164763,0.02356725451972144,0.23411155590710814,96.83403096671228,[0.02536043]
0.019272943921924024,0.05767594515415513,0.1952159103987009,143.59153970116606,[-5.804433e+12]
0.09361149318791764,0.03822923860101986,0.3777121148582305,112.25012179661793,[0.00160529]
0.03718686078754483,0.02626310187204907,0.4613180879382268,68.92086081612922,[0.016176]
0.07897513845283144,0.07542368644442037,0.10411431230002521,87.29399403964311,[-0.01778366]
0.04470440454923076,0.050005102360570354,0.3001317851686332,84.99728647485986,[0.15537712]
0.05983162825910702,0.04378020136742783,0.4751164215865224,119.22364682577954,[0.03994085]
0.052100618468868744,0.056306320177590366,0.05442491784856035,77.55064409996345,[0.06163332]
0.0705799576059743,0.09846293854259616,0.15144779757084165,149.07615633336184,[-341164.84]
0.03522186560428205,0.045382361757870415,0.4872064595500583,132.60994010532997,[0.6939437]
0.05272426230232483,0.09826268848231728,0.49339878125746667,65.65162693473138,[0.3055977]
0.07870737877217089,0.027120670624940037,0.15168987270907047,93.22232001165294,[-0.01541225]
0.04770191912301475,0.013539559543560287,0.38194598973698124,53.28869394084923,[0.07253382]
0.09609389179517934,0.02670082701538831,0.35326880658870863,103.28919744997222,[0.04659089]
0.08390379458764326,0.020396779301074253,0.015179313154581042,67.63319550096479,[0.01778472]
0.0680782266588216,0.08134694494396497,0.07954588635703846,107.65106327510631,[891.1924]
0.005375473248778706,0.08271442874149222,0.04501902164529897,67.586674295863,[inf]
0.06504586230029229,0.046983050355583506,0.13722551816077866,144.27800644336162,[-4.6724405]
0.05606805754761044,0.0160549353124097,0.21116676327834227,120.76261992723558,[-0.06592853]
0.045740005355625474,0.010578499528402896,0.08677369870642071,74.96134459330257,[-0.03525388]
0.05465056318291989,0.06353642824857833,0.2381257035964507,71.21872495894665,[0.06366834]
0.03434768236487167,0.08708098829491841,0.12109320897365078,116.02779435893117,[3.7642753e+17]
0.038425651500394335,0.09587950376218177,0.004076719453719679,81.51245921810897,[inf]
0.07584135395012861,0.0028018977991081,0.19249047704379602,145.37998099991557,[2.3352232]
0.06751560429436734,0.011088663710643633,0.046557542064887825,144.21235515722157,[-1.6978472e+19]
0.09218161432468444,0.016954687500743727,0.43315672750119705,124.82167790943915,[0.03091659]
0.039824947245234804,0.02433699255513715,0.06807481949236233,69.56185136833518,[0.01925515]
0.051925287134562105,0.002375027732425528,0.31610633757904155,110.31759448191332,[-0.04334668]
0.06397822289784613,0.08218348050466828,0.028995274605800703,146.52324125286793,[-inf]
0.049414929777495446,0.047304331257708644,0.08224092468956079,115.86863933237014,[15.73699]
0.08718519388402703,0.007659678614019328,0.1549889913671384,127.1988570537437,[0.72588485]
0.0038648266808537614,0.05800053869596459,0.11082704890471479,103.61605430195456,[inf]
0.013866110742895121,0.03530615431443323,0.17878594726783992,90.25508583356054,[-511176.25]
0.09728728227187881,0.013501041503997635,0.1363612844342318,117.48232400910253,[2.1876256]
0.03559606704378004,0.0921829119174514,0.18656796117318641,146.42809775128535,[-2.5469732e+11]
0.018676860672021435,0.04675741993054072,0.2636441437492993,107.37389462581531,[2336.612]
0.03991621566346168,0.05387264369220196,0.11884864674999834,75.32904759263619,[1.4356952]
0.007562677771928217,0.05409296163388636,0.24441932417290918,146.7888297712791,[-2.9279055e+21]
0.07861348931544554,0.0693772472498438,0.1424570871264494,72.37368865081527,[0.00448451]
0.06905418307460401,0.022159391744650515,0.03719894202690266,83.2588060140873,[0.03408533]
0.055088747325502056,0.020019975041309437,0.05589369897038543,136.50251424395555,[-2.5895153e+09]
0.04584700290767349,0.00042513201054188436,0.12396875310174016,54.51482277486187,[0.05542631]
0.025479721599035932,0.042471051376713566,0.07181389388740672,143.69770497018806,[-1.0999448e+34]
0.04624603551449872,0.08601785291132569,0.4118414013219227,61.67180279204846,[-0.1719372]
0.009091311358152955,0.0562742972063262,0.015476785702348006,128.9672218969671,[-inf]
0.03291698003406908,0.07188892199036825,0.09612427965972026,81.96128258350106,[-2.7196394e+08]
0.06447877834177092,0.02259148383442572,0.1029214784828561,85.10805152237111,[-0.06036137]
0.0007928382453011862,0.07037183910465464,0.05667989155724329,73.34652798729466,[inf]
0.006159946453399779,0.04452136995367925,0.13629419922209707,101.4791391461983,[inf]
0.06745834937517921,0.019442089437537325,0.16596870460249624,106.35313432656736,[0.16970466]
0.024124680979322466,0.09150141675927143,0.019455785039993012,64.97396127763777,[inf]
0.02943539008202214,0.0681047552345492,0.04514168275697583,138.6055674125385,[-inf]
0.09046599743246586,0.06474684213712846,0.1920221297466546,77.82604031496165,[-0.00776521]
0.034365442898382906,0.08797232965344043,0.2653380446526121,142.83781856612265,[-20061.518]
0.04995864405689996,0.021043953413306782,0.0477331483676785,117.25199085044655,[3108.6797]
0.02937827943032826,0.0633756726093656,0.46541593096427086,51.73906593842704,[0.00134224]
0.005436398756824468,0.033474908285842556,0.15397680931486685,88.70645323932672,[-1.6402252e+28]
0.044449138191424244,0.04109260558844494,0.04781074538276597,83.31353130076609,[0.03673809]
0.01203590572183576,0.020792933886163423,0.29724362160079937,54.94056146556369,[2.7432857]
0.02893227065104237,0.05980373247706729,0.13321883803053935,102.06393310976813,[1.1737239e+08]
0.04427182750494754,0.06170811024326483,0.4221112624767927,78.22717107261278,[0.20389509]
0.08829095670569338,0.06464220734822494,0.20545947287350008,129.94765065743997,[1.1213372]
0.04336222623024482,0.06701617172448443,0.43687590848875396,82.23570665582602,[0.3358857]
0.04709104194276005,0.04015059228766843,0.058026725515150535,60.41796925285582,[-0.01553789]
0.010440639303720701,0.08741692284726743,0.4477736222746234,83.98950540604949,[-79156.89]
0.08845081321091282,0.09404450253327686,0.37979165764002437,73.61055857300316,[0.0396934]
0.06883531773265178,0.026649690266414772,0.430366526364796,142.28702439294813,[-0.03856812]
0.09869024113144419,0.07362912007735752,0.1188330849967949,131.3960552303643,[19.87131]
0.021752617033851885,0.011588183054562086,0.0744963368958862,75.29235331059417,[-0.09311215]
0.05844635205273385,0.08102125430800809,0.12653378880121302,105.86463312277738,[347.45737]
0.08828383474715545,0.04634983120273626,0.021917471055265758,104.4997493254657,[15135.12]
0.09238636184531245,0.04065045511023955,0.17445162783060558,98.36407172904833,[0.07476844]
0.05402820859390572,0.008102149526113002,0.24479079167256418,74.0242619947797,[0.03225277]
0.06492270930842607,0.052775239656833034,0.28395946773311603,129.35848805458568,[0.16734548]
0.05262864851010679,0.02875965433276049,0.05331748909226097,58.33897201939429,[0.02699825]
0.037659387495482734,0.0332365183807606,0.1497646289394719,124.82493142584656,[2.1132014]
0.059724954632489516,0.09434712722573023,0.06688259565751031,64.22722586969009,[3.094913]
0.038909593832739675,0.08932223228030617,0.39228315035229083,95.95605067464976,[0.57342166]
0.09666946932261389,0.016615923293348246,0.3465851466067641,139.5167689122683,[0.0340813]
0.08930222706669279,0.015752755855629907,0.10654250989014163,143.7791011598252,[-1380.1904]
0.09661299283463977,0.0471818746205382,0.053617660283784285,136.33065198080334,[-2.4042744e+10]
0.09621131625729896,0.0130908738007955,0.0035587641367437195,109.85611586298458,[inf]
0.09438516039298102,0.038666904964107345,0.132458078912641,98.30476945078458,[0.14668907]
0.0417481312940605,0.029911138403796524,0.41623829728324996,140.60522967972673,[0.2020946]
0.02060358603317467,0.0029532256350379375,0.283846298059176,109.82073034627587,[-0.22276981]
0.02040288605727595,0.006551124093519645,0.06908937961205924,81.81327560539538,[-0.14174215]
0.03069695238027538,0.008103692934752672,0.17912085897335556,128.80642381872124,[0.81198746]
0.02195054005474747,0.004374880665075365,0.20626912321684726,75.00020203289131,[-0.00834931]
0.06521913047541465,0.03745099524998543,0.47886761176049375,125.59246478886926,[0.00782683]
0.07122247913291506,0.0051971152017213475,0.15451766150562268,99.3603077526046,[-0.07254282]
0.09020670632757546,0.09512692609798798,0.0017250944103145427,112.12079722232637,[inf]
0.09217886040669904,0.0700388660094499,0.39458582651397983,63.68183489410735,[-0.02931783]
0.034784168489838944,0.004263141875007925,0.15302974242549133,136.20475024210077,[-0.8891432]
0.05673218902605523,0.0965139097388405,0.01617985760712043,99.16076626043153,[-inf]
0.06455541757300957,0.00043257714863418343,0.24813393895017882,56.1591509274475,[-0.00090106]
0.060269382277076705,0.08242811603983177,0.2528995463861479,134.87743569641097,[8.45334]
0.06136876323927531,0.03482081423951192,0.43395912628601807,98.21600052277483,[-0.01699173]
0.07701739235203181,0.07407512612151117,0.22351848846853511,100.81819019735963,[0.1245228]
0.0634593601974938,0.08881534016090464,0.08727465110313898,149.47330267466143,[-4.643596e+16]
0.010630530607835443,0.014057583414879327,0.008907135823506052,68.05775887794282,[-0.2687428]
0.07696815609328733,0.0727594501982826,0.444855967248055,119.50725160595437,[0.02559809]
0.05221333585545759,0.02051817892049397,0.383281792285619,129.02621877843973,[-0.09576777]
0.03390527242955752,0.04231387490245473,0.2676577596190274,54.46138906257318,[0.07836287]
0.07479227239869438,0.05416677746127401,0.011146380981517157,76.10224287617467,[0.02340046]
0.034782730324195425,0.07550587504863739,0.13166005718661988,136.36341707984582,[1.995275e+14]
0.007431388452582699,0.008450917913426882,0.4909103309163145,117.46960478424022,[2.6363597]
0.07470472529484813,0.0942860303850435,0.12667450656685186,129.12344910017737,[3213.8225]
0.03805116097748027,0.07800415981330211,0.39228597015046496,52.990556198618634,[-0.15641381]
0.013487531006805487,0.035778350192444984,0.2669816385079445,142.13867550857242,[-948941.8]
0.032192594684078236,0.002713571545561899,0.4302925841079565,120.69421680078437,[-0.1264874]
0.06882195269724012,0.04048191267523256,0.46156881179564474,64.69728657987197,[0.05239256]
0.062346189013988834,0.09067019200832033,0.004015273301252564,100.39226453211931,[-inf]
0.08270542637199711,0.03126417488028704,0.2270260483939897,149.30643179854178,[2.0257432]
0.06368705525229312,0.006107615202176642,0.26851944189861765,116.30332847077062,[0.060622]
0.07918548237386702,0.003870002023586372,0.23104128722351708,96.73525963973438,[-0.01308365]
0.021206358230777225,0.09506869454558853,0.026511777033868533,137.90419768415526,[-inf]
0.02558117338035413,0.0627240898406287,0.4664892431906837,125.36978493448163,[13.61189]
0.09028028798016742,0.06871227582901332,0.3279696997338296,105.46468735101213,[0.04282197]
0.07381018416436796,0.00894326802647193,0.11271941777570332,87.38967237186985,[-0.02868135]
0.0050207106569894805,0.015978573887284908,0.3620821369292226,88.19303997787819,[1331.2391]
0.038099595256710854,0.07175082275513027,0.20855040424973337,141.25109533680538,[23713.555]
0.026624294954422947,0.07419226123419567,0.35375144337462405,143.73420553962634,[636.43854]
0.02553743360105274,0.09591550186760195,0.1809246593633801,50.53337000887142,[461.7186]
0.029376040166034102,0.017437868610933337,0.2651729172938859,52.94371910390062,[0.12379627]
0.015441959249070925,0.09535392272346492,0.2943880996596365,109.25745829137881,[2.503052e+09]
0.058423332684746136,0.07187030378414204,0.14205804225983787,122.25352335640746,[124.854576]
0.08594571991197922,0.052715310566554596,0.06459649181491878,123.00712705013075,[49.505795]
0.07008684785509278,0.09142776235559197,0.03711022040645989,118.38218938794056,[8.375477e+29]
0.008416303163763706,0.019761761930130708,0.4656310262499775,135.38119903837168,[76.27783]
0.0973810495898315,0.03324668320137541,0.21197438368398297,143.28787872661513,[2.0384765]
0.09328887313023936,0.00978498012910979,0.015821229972711903,68.78332556682305,[-0.0020526]
0.05175755413792663,0.006285221373321825,0.37849108960527467,111.29479615472489,[-0.01984829]
0.03619762753247413,0.05952000392007745,0.4704764249249484,58.766962585910875,[0.09927402]
0.06636892306926977,0.0793880523820291,0.4586455746215816,68.05751760284404,[0.01925495]
0.07630890935066731,0.05949285052044998,0.289541475545525,119.18347335826039,[0.05751044]
0.0031680429691874346,0.04453706274480778,0.02064490836726418,143.40069277679171,[-inf]
0.08948372698735718,0.07450016052509748,0.34505755278661193,93.5152116904753,[-0.02343194]
0.06048595613772463,0.06781798307319346,0.028485539898407353,143.76334685734315,[-inf]
0.08252243759696691,0.006832803771125029,0.28213569388265197,113.03288358398373,[0.14905141]
0.010858731705494229,0.01520412640341734,0.43510836916948104,89.79521100580908,[2.502525]
0.048917053292726734,0.06622951785009996,0.3387924890959318,80.26315081556822,[0.05356469]
0.03963448322484783,0.03187257307813801,0.11372777616629659,137.48701595171127,[-87.469086]
0.051179301812936444,0.07207375392265124,0.3815819951695871,115.84958560966719,[0.5250088]
0.09442813024876678,0.05990205048894396,0.28002471494419223,95.07961236761965,[0.03573711]
0.01319863484481828,0.08267733146508544,0.3494406986557902,59.185258057118794,[6702.16]
0.07009847272292863,0.008941026278473886,0.12108740648371374,88.83184202134677,[-0.00045846]
0.022612952712516423,0.024696784233805738,0.3326494762574246,144.80399628743686,[1.2008706]
0.07574906145123093,0.012234398957532235,0.2373686898765417,54.6292142276382,[-0.01894576]
0.08902931517899297,0.023917209657572214,0.21594899923179783,59.446850079258994,[-0.02773743]
0.012904256605068387,0.048950569820955706,0.09016175029628154,138.37256063097198,[-inf]
0.027082459956948413,0.06916095544118324,0.1928490774650471,89.68991200581539,[-47168.426]
0.007264449176479781,0.0671250770259844,0.2948937234232984,62.44371009252774,[8.205455e+08]
0.06566952272017126,0.05714863167622573,0.17876669788008143,127.27996201338115,[1.3855631]
0.03818570113088007,0.07292773318832091,0.09139193491977055,56.13561934571513,[4.097554]
0.08625899909013857,0.06966999673030684,0.2630810958830945,71.09055999219271,[0.00747984]
0.007051371353839309,0.08341073343263684,0.04051656026530198,55.688244790469895,[inf]
0.06520956801457399,0.05067913853891886,0.0013589790304492921,63.84553035032363,[0.0043968]
0.08091667176166649,0.025289969857214156,0.35817972505225093,55.435782601860204,[0.00335658]
0.07300351123536757,0.02819549480381044,0.33230290238182053,117.26216052422328,[0.05943272]
0.04241514289127092,0.0430445801171691,0.431315153653996,97.63627878439105,[0.19394691]
0.03722759383604544,0.08986593913615232,0.35180511441380824,91.63434077326306,[-1.6880009]
0.03789086537542821,0.07352553466872606,0.04472102136040723,71.74549344831958,[-1.5756545e+12]
0.05484539072367949,0.06423766324856535,0.15746888036013168,123.7744535775527,[22.072935]
0.03269365968126991,0.09574609585038331,0.47383294704963896,116.42618488712775,[7.710751]
0.09895274235156164,0.08607868139360153,0.06129532163575502,97.49485041956042,[0.2325851]
0.032029028744808445,0.07227378967756498,0.35997615189536736,50.700280800922805,[0.00434923]
0.03307231562264656,0.042720448843835857,0.3310123523322823,145.47887698555314,[2.812504]
0.020366040532164745,0.02755523393230529,0.4770028582509207,74.68017893435685,[0.8041714]
0.007806236045522275,0.07406996171230773,0.32379240078296206,66.5960359367675,[89256136.]
0.0647526723256377,0.08651852084314146,0.30708509859951905,139.55791439141166,[1.3593004]
0.09499256541860834,0.07972000828505706,0.3066999951894274,119.27340456074897,[0.03148922]
0.08439818932129545,0.0396729784656063,0.06652225082062302,126.72441353644406,[-2743.8416]
0.032779550504050306,0.009615089802370925,0.2196438465418245,84.24818624687224,[-0.04269649]
0.025003223340547078,0.04212271736150314,0.12731878680101322,78.43378065443233,[7.2640142]
0.09753564173633189,0.011436992096590583,0.2378274405484067,72.37109232756427,[-0.0242232]
0.09104238234787715,0.07490769734526946,0.2231198651329881,135.48245715081168,[1.4260011]
0.05050789949922773,0.002753845181586956,0.32096644473218394,111.15922017665753,[-0.04132104]
0.07613908131026882,0.01403034601732155,0.471320836181232,88.36875839008678,[0.05955353]
0.04814244528346066,0.03924219726917014,0.49719419944868715,74.9964311918476,[-0.01078858]
0.07860862961726404,0.0953235807086719,0.242312042318298,99.08510338154949,[0.23975845]
0.013907352798594053,0.06491009608444304,0.32397343657583794,124.13620545396144,[922687.75]
0.08399952797940452,0.09991707364674327,0.32744378225131304,123.72471298057349,[0.2594921]
0.07905156365963499,0.014628547508257051,0.1884742782291045,84.587437554088,[0.0678815]
0.07486384653632656,0.09580585995199978,0.0678398288469873,140.6902229517142,[-1.0414535e+17]
0.07034262469903074,0.05568923843338476,0.07327468662524644,106.86870444712626,[0.20999452]
0.09523804156674531,0.044680850483924665,0.2786586698376967,137.69241756481136,[0.33039862]
0.059313275533007186,0.0648390509211141,0.10046280670347596,135.6883900838943,[-3155.7253]
0.048061630603784225,0.06093990578645275,0.06106478506402008,87.51097808339378,[26.573843]
0.02724435778118145,0.05341526137081112,0.13656609941503572,107.67947314114042,[52792276.]
0.02587080306275448,0.0607792324442473,0.17737861299186725,76.11271551323134,[-697.1956]
0.007503312496937198,0.0740084352178572,0.2100420414374286,63.233416770481675,[5.2488768e+17]
0.006268189264523539,0.08657269028421916,0.15456070270417382,105.53108828473655,[inf]
0.048372584891593906,0.08403164724595528,0.2518150347165511,91.95273991392114,[4.38187]
0.00811508189966882,0.029946025406129465,0.4182691804985201,141.39795679581812,[-1971.7192]
0.014629844177278029,0.020865997889476542,0.2996701571868756,142.19166416130327,[-14.758028]
0.00950727670940459,0.08654089090847178,0.014336553688946152,73.78213600918346,[inf]
0.03348955529872851,0.09195183502075539,0.22883725856139037,132.56757133850564,[7443247.5]
0.005871553985411726,0.07939770280873777,0.1869998978799099,143.7747304628677,[-inf]
0.0901962759924628,0.0433650647769131,0.26566208895894344,141.6609783362013,[0.6498691]
0.010319670154793426,0.018024719614472596,0.05267403652615038,132.51557472214995,[-inf]
0.0048820323936544455,0.06727833121076582,0.35603004442581143,137.91262385159902,[-9.259895e+15]
0.06031515019932972,0.08968795443014628,0.4570125560054181,100.50556041137037,[0.2675304]
0.09262866258574126,0.043131086704883616,0.34023609102091384,112.67359549731565,[0.01642646]
0.09027876041570887,0.07663284076439189,0.452422824904595,68.69068888450724,[-0.03893073]
0.05730193199583472,0.08909735167871359,0.3222974905752225,142.747350593575,[4.1080337]
0.004891644840859955,0.05147630040043712,0.4595110963063334,114.58180065018027,[-14471513.]
0.029940703149675396,0.09392554667439001,0.37726451159827895,105.4292440424594,[97.41749]
0.004112166172635623,0.05829402209723705,0.22738675125050734,121.83540499995026,[-1.5400237e+35]
0.059125661395576845,0.07170329122719336,0.24475764131459804,65.11024449755871,[0.08287139]
0.012375523569826075,0.01729905357481907,0.45984626447876215,94.57589522566012,[2.390965]
0.07476985018489696,0.058389777401844804,0.48069676310583404,81.13562012975748,[-0.01935077]
0.05549548853168397,0.09130246262762122,0.4636412954107004,82.63412250494402,[0.26631886]
0.02327258956227304,0.027290519903490497,0.4527054291303025,85.60265620120731,[0.61969566]
